DATE,PERIOD,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,cloudcover (%),shortwave_radiation (W/m^2¡¤h)
2024/6/9,44,29,25.5,81.5,0,,225,5.6,,1010.5,,3,58,0
2024/6/9,45,29,25,79,0,,180,7.6,,1011,,3,85,0
2024/6/9,46,29,25,79,0,,175,8.5,,1011,,3,66,0
2024/6/9,47,29,25,79,0,,170,9.4,,1011,,3,47,0
2024/6/9,48,28.5,25,81.5,0,,185,8.5,,1011.5,,3,38.5,0
2024/6/10,1,28,25,84,0,,200,7.6,,1012,,3,30,0
2024/6/10,2,28,25,84,0,,195,6.5,,1011.5,,3,35.5,0
2024/6/10,3,28,25,84,0,,190,5.4,,1011,,3,41,0
2024/6/10,4,27.5,25,86.5,0,,191,4.5,,1011,,3,70.5,0
2024/6/10,5,27,25,89,0,,192,3.6,,1011,,3,100,0
2024/6/10,6,27,25,89,0,,221,3.6,,1010.5,,3,84.5,0
2024/6/10,7,27,25,89,0,,250,3.6,,1010,,3,69,0
2024/6/10,8,27,25.45,91.5,0,,247,2.7,,1010,,3,77.5,0
2024/6/10,9,27,25.9,94,0,,244,1.8,,1010,,3,86,0
2024/6/10,10,26.5,25.95,97,0,,260.5,1.8,,1010,,3,78,0
2024/6/10,11,26,26,100,0,,277,1.8,,1010,,3,70,0
2024/6/10,12,26,25.5,97,0,,243.5,2.7,,1010,,3,77,0
2024/6/10,13,26,25,94,0,,210,3.6,,1010,,3,84,0
2024/6/10,14,26,25.5,97,0,,239,2.7,,1010,,3,75,0
2024/6/10,15,26,26,100,0,,268,1.8,,1010,,3,66,0
2024/6/10,16,27.5,26,92,0,,134,0.9,,1010.5,,3,69.5,29
2024/6/10,17,29,26,84,0,,0,0,,1011,,3,73,58
2024/6/10,18,29.5,25.55,79.5,0,,95,2.7,,1011,,3,80,146
2024/6/10,19,30,25.1,75,0,,190,5.4,,1011,,3,87,234
2024/6/10,20,28,25.05,84.5,0,,170,17.45,,1011,,2.5,58.5,322.5
2024/6/10,21,26,25,94,0,,150,29.5,,1011,,2,30,411
2024/6/10,22,26,25,94,0,,105,18.55,,1011,,2,27.5,494
2024/6/10,23,26,25,94,0,,60,7.6,,1011,,2,25,577
2024/6/10,24,27.5,25,86.5,0,,123,5.6,,1011,,2.5,48.5,655
2024/6/10,25,29,25,79,0,,186,3.6,,1011,,3,72,733
2024/6/10,26,29.5,23.95,72.5,0,,213,4.5,,1010.5,,3,86,753
2024/6/10,27,30,22.9,66,0,,240,5.4,,1010,,3,100,773
2024/6/10,28,30.5,23.9,68,0,,220,5.4,,1010,,3,100,661.5
2024/6/10,29,31,24.9,70,0,,200,5.4,,1010,,3,100,550
2024/6/10,30,29.5,24.95,77,0.1,,170,8.3,,1009.5,,10,99,606
2024/6/10,31,28,25,84,0.2,,140,11.2,,1009,,17,98,662
2024/6/10,32,28.5,25.5,84,0.2,,115,8.3,,1008.5,,12,99,620.5
2024/6/10,33,29,26,84,0.2,,90,5.4,,1008,,7,100,579
2024/6/10,34,29,26,84,0.35,,55,5.4,,1008,,7.5,89,493.5
2024/6/10,35,29,26,84,0.5,,20,5.4,,1008,,8,78,408
2024/6/10,36,29.5,25.95,81.5,0.85,,63.5,4.5,,1008.5,,8.5,78,316.5
2024/6/10,37,30,25.9,79,1.2,,107,3.6,,1009,,9,78,225
2024/6/10,38,29.5,25.95,81.5,0.6,,83.5,4.5,,1009,,6,89,152
2024/6/10,39,29,26,84,0,,60,5.4,,1009,,3,100,79
2024/6/10,40,28.5,25.5,84,0,,50,6.5,,1009.5,,3,100,39.5
2024/6/10,41,28,25,84,0,,40,7.6,,1010,,3,100,0
2024/6/10,42,28,25,84,0,,195,5.6,,1010.5,,3,100,0
2024/6/10,43,28,25,84,0,,350,3.6,,1011,,3,100,0
2024/6/10,44,27.5,25,86.5,0,,250.5,3.6,,1011.5,,3,100,0
2024/6/10,45,27,25,89,0,,151,3.6,,1012,,3,100,0
2024/6/10,46,27,25,89,0,,148,2.7,,1012,,3,100,0
2024/6/10,47,27,25,89,0,,145,1.8,,1012,,3,100,0
2024/6/10,48,27,25,89,0,,137,1.8,,1012,,3,100,0
2024/6/11,1,27,25,89,0,,129,1.8,,1012,,3,100,0
2024/6/11,2,27,25.45,91.5,0,,89.5,2.7,,1012,,3,100,0
2024/6/11,3,27,25.9,94,0,,50,3.6,,1012,,3,100,0
2024/6/11,4,27,25.9,94,0,,74.5,2.7,,1011.5,,3,100,0
2024/6/11,5,27,25.9,94,0,,99,1.8,,1011,,3,100,0
2024/6/11,6,27,25.9,94,0,,204,2.7,,1011,,3,100,0
2024/6/11,7,27,25.9,94,0,,309,3.6,,1011,,3,100,0
2024/6/11,8,27,25.9,94,0,,324.5,3.6,,1010.5,,3,100,0
2024/6/11,9,27,25.9,94,0,,340,3.6,,1010,,3,100,0
2024/6/11,10,26.5,25.45,94,0,,195,3.6,,1010,,4,99.5,0
2024/6/11,11,26,25,94,0,,50,3.6,,1010,,5,99,0
2024/6/11,12,26,25,94,0,,115,2.7,,1010.5,,4,99,0
2024/6/11,13,26,25,94,0,,180,1.8,,1011,,3,99,0
2024/6/11,14,26,25.5,97,0,,243,1.8,,1011.5,,4,97.5,0
2024/6/11,15,26,26,100,0,,306,1.8,,1012,,5,96,0
2024/6/11,16,26.5,26.5,100,0,,297.5,1.8,,1012,,5,97.5,23.5
2024/6/11,17,27,27,100,0,,289,1.8,,1012,,5,99,47
2024/6/11,18,28.5,26.45,89.5,0,,219,2.7,,1012,,5,49.5,151.5
2024/6/11,19,30,25.9,79,0,,149,3.6,,1012,,5,0,256
2024/6/11,20,31,26,75,0,,147.5,3.6,,1012,,3.5,5,366.5
2024/6/11,21,32,26.1,71,0,,146,3.6,,1012,,2,10,477
2024/6/11,22,32.5,25.55,67,0,,123,5.6,,1012,,2,17,572.5
2024/6/11,23,33,25,63,0,,100,7.6,,1012,,2,24,668
2024/6/11,24,33,24.45,61,0.2,,125,9.4,,1011.5,,9.5,23,730.5
2024/6/11,25,33,23.9,59,0.4,,150,11.2,,1011,,17,22,793
2024/6/11,26,33,23.45,57.5,0.4,,125,11.2,,1010.5,,17,31.5,823.5
2024/6/11,27,33,23,56,0.4,,100,11.2,,1010,,17,41,854
2024/6/11,28,33.5,23,54.5,0.55,,110,10.3,,1009.5,,17,27,853
2024/6/11,29,34,23,53,0.7,,120,9.4,,1009,,17,13,852
2024/6/11,30,33.5,23.45,56,0.35,,120,10.3,,1008.5,,9.5,17,796
2024/6/11,31,33,23.9,59,0,,120,11.2,,1008,,2,21,740
2024/6/11,32,32.5,24,61,0,,125,12.1,,1008,,1.5,24,691.5
2024/6/11,33,32,24.1,63,0,,130,13,,1008,,1,27,643
2024/6/11,34,30,23.5,68.5,0,,122.5,12.1,,1008.5,,2,51,555
2024/6/11,35,28,22.9,74,0,,115,11.2,,1009,,3,75,467
2024/6/11,36,28,23.45,76.5,0,,67.5,14.8,,1009.5,,3,87,370.5
2024/6/11,37,28,24,79,0,,20,18.4,,1010,,3,99,274
2024/6/11,38,27.5,24.05,81.5,0,,60,11,,1010,,3,99.5,173
2024/6/11,39,27,24.1,84,0,,100,3.6,,1010,,3,100,72
2024/6/11,40,27,24.1,84,0,,150,4.5,,1010,,3,100,36
2024/6/11,41,27,24.1,84,0,,200,5.4,,1010,,3,100,0
2024/6/11,42,27,24.1,84,0,,167.5,4.5,,1010.5,,3,94.5,0
2024/6/11,43,27,24.1,84,0,,135,3.6,,1011,,3,89,0
2024/6/11,44,27,24.1,84,0,,67.5,1.8,,1011.5,,3,94,0
2024/6/11,45,27,24.1,84,0,,0,0,,1012,,3,99,0
2024/6/11,46,27,24.55,86.5,0,,15,2.7,,1012,,3,94.5,0
2024/6/11,47,27,25,89,0,,30,5.4,,1012,,3,90,0
2024/6/11,48,27,25,89,0,,86.5,4.5,,1012,,2.5,84,0
2024/6/12,1,27,25,89,0,,143,3.6,,1012,,2,78,0
2024/6/12,2,27,25,89,0,,96.5,4.5,,1012,,2.5,88,0
2024/6/12,3,27,25,89,0,,50,5.4,,1012,,3,98,0
2024/6/12,4,27,25,89,0,,110,4.5,,1011.5,,3,99,0
2024/6/12,5,27,25,89,0,,170,3.6,,1011,,3,100,0
2024/6/12,6,27,25,89,0,,175.5,2.7,,1011,,3,99.5,0
2024/6/12,7,27,25,89,0,,181,1.8,,1011,,3,99,0
2024/6/12,8,26.5,25,91.5,0,,190,1.8,,1010.5,,3,99.5,0
2024/6/12,9,26,25,94,0,,199,1.8,,1010,,3,100,0
2024/6/12,10,26,25,94,0,,209.5,1.8,,1010.5,,3,100,0
2024/6/12,11,26,25,94,0,,220,1.8,,1011,,3,100,0
2024/6/12,12,26,25,94,0,,238,2.7,,1011,,3,100,0
2024/6/12,13,26,25,94,0,,256,3.6,,1011,,3,100,0
2024/6/12,14,26,25,94,0,,128,1.8,,1011.5,,4,100,0
2024/6/12,15,26,25,94,0,,0,0,,1012,,5,100,0
2024/6/12,16,27,25,89,0,,91,0.9,,1012,,5,99,22.5
2024/6/12,17,28,25,84,0,,182,1.8,,1012,,5,98,45
2024/6/12,18,29,25.45,81.5,0,,179,2.7,,1012.5,,5,66,132.5
2024/6/12,19,30,25.9,79,0,,176,3.6,,1013,,5,34,220
2024/6/12,20,30.5,25.95,77,0,,174,4.5,,1013,,3.5,34.5,331.5
2024/6/12,21,31,26,75,0,,172,5.4,,1013,,2,35,443
2024/6/12,22,30,24.95,74.5,0.1,,186,9.2,,1013,,9.5,51,509
2024/6/12,23,29,23.9,74,0.2,,200,13,,1013,,17,67,575
2024/6/12,24,27.5,24.45,84,1.4,,220,10.3,,1013,,17.5,70,567.5
2024/6/12,25,26,25,94,2.6,,240,7.6,,1013,,18,73,560
2024/6/12,26,27,25,89,1.4,,207.5,5.6,,1013,,17.5,86,615.5
2024/6/12,27,28,25,84,0.2,,175,3.6,,1013,,17,99,671
2024/6/12,28,29.5,23.9,73,0.15,,167.5,5.6,,1012.5,,17,82.5,704.5
2024/6/12,29,31,22.8,62,0.1,,160,7.6,,1012,,17,66,738
2024/6/12,30,31,23.85,66,0.05,,155,8.5,,1011,,9.5,83,635
2024/6/12,31,31,24.9,70,0,,150,9.4,,1010,,2,100,532
2024/6/12,32,31.5,23.95,64.5,0,,156.5,8.5,,1009.5,,2.5,94.5,517
2024/6/12,33,32,23,59,0,,163,7.6,,1009,,3,89,502
2024/6/12,34,32,24.05,63,0,,181.5,7.6,,1009,,2,57,414.5
2024/6/12,35,32,25.1,67,0,,200,7.6,,1009,,1,25,327
2024/6/12,36,31.5,24.5,66.5,0,,185,7.6,,1009,,2,28.5,264.5
2024/6/12,37,31,23.9,66,0,,170,7.6,,1009,,3,32,202
2024/6/12,38,30.5,23.4,66,0.65,,175,6.5,,1009.5,,10.5,64.5,135
2024/6/12,39,30,22.9,66,1.3,,180,5.4,,1010,,18,97,68
2024/6/12,40,30,22.9,66,3.1,,236,4.5,,1010.5,,13.5,98.5,34
2024/6/12,41,30,22.9,66,4.9,,292,3.6,,1011,,9,100,0
2024/6/12,42,29.5,23.4,70,2.55,,266,2.7,,1011.5,,8,91.5,0
2024/6/12,43,29,23.9,74,0.2,,240,1.8,,1012,,7,83,0
2024/6/12,44,28.5,24.45,79,0.1,,199.5,2.7,,1012,,5,83.5,0
2024/6/12,45,28,25,84,0,,159,3.6,,1012,,3,84,0
2024/6/12,46,27.5,24.55,84,0,,139.5,4.5,,1012,,3,84.5,0
2024/6/12,47,27,24.1,84,0,,120,5.4,,1012,,3,85,0
2024/6/12,48,27,24.1,84,0,,150,3.6,,1012,,3,87.5,0
2024/6/13,1,27,24.1,84,0,,180,1.8,,1012,,3,90,0
2024/6/13,2,27,24.1,84,0,,179,1.8,,1012,,3,95,0
2024/6/13,3,27,24.1,84,0,,178,1.8,,1012,,3,100,0
2024/6/13,4,27,24.1,84,0,,202,1.8,,1011.5,,3,100,0
2024/6/13,5,27,24.1,84,0,,226,1.8,,1011,,3,100,0
2024/6/13,6,26.5,24.55,89,0,,249,1.8,,1011,,3,100,0
2024/6/13,7,26,25,94,0,,272,1.8,,1011,,3,100,0
2024/6/13,8,26,25,94,0,,142.5,1.8,,1011,,3,100,0
2024/6/13,9,26,25,94,0,,13,1.8,,1011,,3,100,0
2024/6/13,10,26,24.5,91.5,0,,8.5,1.8,,1010.5,,3,100,0
2024/6/13,11,26,24,89,0,,4,1.8,,1010,,3,100,0
2024/6/13,12,26,24.5,91.5,0,,166.5,1.8,,1010.5,,3,100,0
2024/6/13,13,26,25,94,0,,329,1.8,,1011,,3,100,0
2024/6/13,14,26,24.5,91.5,0,,331,1.8,,1011,,4,100,0
2024/6/13,15,26,24,89,0,,333,1.8,,1011,,5,100,0
2024/6/13,16,26.5,24.5,89,0,,227,1.8,,1011,,5,100,26
2024/6/13,17,27,25,89,0,,121,1.8,,1011,,5,100,52
2024/6/13,18,28.5,25.05,82,0,,169.5,2.7,,1011.5,,4,55,130.5
2024/6/13,19,30,25.1,75,0,,218,3.6,,1012,,3,10,209
2024/6/13,20,30.5,25,72.5,0.5,,204,4.5,,1012,,10.5,26.5,328.5
2024/6/13,21,31,24.9,70,1,,190,5.4,,1012,,18,43,448
2024/6/13,22,31,24.4,68,0.5,,189,6.5,,1011.5,,10.5,48.5,541.5
2024/6/13,23,31,23.9,66,0,,188,7.6,,1011,,3,54,635
2024/6/13,24,31.5,24,64.5,0,,180,5.6,,1011,,3,75.5,679
2024/6/13,25,32,24.1,63,0,,172,3.6,,1011,,3,97,723
2024/6/13,26,32.5,23.55,59.5,0,,156.5,3.6,,1010.5,,3,96.5,775
2024/6/13,27,33,23,56,0,,141,3.6,,1010,,3,96,827
2024/6/13,28,32.5,23,57.5,0.05,,135.5,6.5,,1009.5,,10,81.5,827
2024/6/13,29,32,23,59,0.1,,130,9.4,,1009,,17,67,827
2024/6/13,30,32.5,23,57.5,1.45,,198.5,7.4,,1008.5,,17.5,83,779.5
2024/6/13,31,33,23,56,2.8,,267,5.4,,1008,,18,99,732
2024/6/13,32,33,23,56,1.65,,238.5,7.4,,1008,,13,99.5,678
2024/6/13,33,33,23,56,0.5,,210,9.4,,1008,,8,100,624
2024/6/13,34,32,23.45,61,0.4,,225,9.4,,1008,,8,100,435
2024/6/13,35,31,23.9,66,0.3,,240,9.4,,1008,,8,100,246
2024/6/13,36,31,23.9,66,2.2,,298.5,6.5,,1008,,8.5,61,226.5
2024/6/13,37,31,23.9,66,4.1,,357,3.6,,1008,,9,22,207
2024/6/13,38,30,24.45,72.5,2.05,,213.5,7.4,,1008,,5,43,147
2024/6/13,39,29,25,79,0,,70,11.2,,1008,,1,64,87
2024/6/13,40,29,24.45,76.5,0,,90,9.4,,1009,,1,72.5,44
2024/6/13,41,29,23.9,74,0,,110,7.6,,1010,,1,81,1
2024/6/13,42,29,24.45,76.5,0,,90,7.6,,1010,,1.5,90.5,0.5
2024/6/13,43,29,25,79,0,,70,7.6,,1010,,2,100,0
2024/6/13,44,29,25,79,0,,135.5,5.6,,1010.5,,2.5,99.5,0
2024/6/13,45,29,25,79,0,,201,3.6,,1011,,3,99,0
2024/6/13,46,29,25,79,1.8,,175.5,3.6,,1011,,10.5,95,0
2024/6/13,47,29,25,79,3.6,,150,3.6,,1011,,18,91,0
2024/6/13,48,28.5,25,81.5,1.8,,148.5,2.7,,1011,,10,90.5,0
2024/6/14,1,28,25,84,0,,147,1.8,,1011,,2,90,0
2024/6/14,2,28,25,84,0,,147,1.8,,1011,,2,95,0
2024/6/14,3,28,25,84,0,,147,1.8,,1011,,2,100,0
2024/6/14,4,27.5,25,86.5,0,,147,1.8,,1010.5,,2,99.5,0
2024/6/14,5,27,25,89,0,,147,1.8,,1010,,2,99,0
2024/6/14,6,27,25.45,91.5,0,,142.5,2.7,,1009.5,,2,99.5,0
2024/6/14,7,27,25.9,94,0,,138,3.6,,1009,,2,100,0
2024/6/14,8,27,25.9,94,0,,227.5,2.7,,1009,,2,100,0
2024/6/14,9,27,25.9,94,0,,317,1.8,,1009,,2,100,0
2024/6/14,10,27,25.45,91.5,0,,310.5,2.7,,1009,,3.5,100,0
2024/6/14,11,27,25,89,0,,304,3.6,,1009,,5,100,0
2024/6/14,12,27,25.45,91.5,0,,306.5,3.6,,1009,,5,100,0
2024/6/14,13,27,25.9,94,0,,309,3.6,,1009,,5,100,0
2024/6/14,14,27,25.9,94,0,,307.5,2.7,,1009,,5,100,0
2024/6/14,15,27,25.9,94,0,,306,1.8,,1009,,5,100,0
2024/6/14,16,27.5,25.95,91.5,0,,178,2.7,,1009,,5,100,24.5
2024/6/14,17,28,26,89,0,,50,3.6,,1009,,5,100,49
2024/6/14,18,29,25.95,84,0,,161,2.7,,1009,,5,59,145
2024/6/14,19,30,25.9,79,0,,272,1.8,,1009,,5,18,241
2024/6/14,20,30.5,25.95,77,0.1,,246,3.6,,1009.5,,11,21,354.5
2024/6/14,21,31,26,75,0.2,,220,5.4,,1010,,17,24,468
2024/6/14,22,31,25.45,72.5,0.2,,204.5,5.4,,1009.5,,17,31.5,550
2024/6/14,23,31,24.9,70,0.2,,189,5.4,,1009,,17,39,632
2024/6/14,24,32,24.95,66.5,0.2,,244.5,6.5,,1009,,17,56.5,663.5
2024/6/14,25,33,25,63,0.2,,300,7.6,,1009,,17,74,695
2024/6/14,26,31,24.45,68.5,0.2,,220,10.3,,1009,,17,79.5,738
2024/6/14,27,29,23.9,74,0.2,,140,13,,1009,,17,85,781
2024/6/14,28,28,24,79,1.9,,250,15.7,,1008.5,,17.5,91,733
2024/6/14,29,27,24.1,84,3.6,,360,18.4,,1008,,18,97,685
2024/6/14,30,26.5,24.05,86.5,2.2,,285,13.9,,1008,,17.5,98.5,563.5
2024/6/14,31,26,24,89,0.8,,210,9.4,,1008,,17,100,442
2024/6/14,32,26.5,24.5,89,0.5,,255,7.4,,1007.5,,17,96.5,424
2024/6/14,33,27,25,89,0.2,,300,5.4,,1007,,17,93,406
2024/6/14,34,27.5,25,86.5,0.3,,155,6.5,,1007,,17,74,394
2024/6/14,35,28,25,84,0.4,,10,7.6,,1007,,17,55,382
2024/6/14,36,28,25,84,0.3,,10,9.4,,1007.5,,17,49,325.5
2024/6/14,37,28,25,84,0.2,,10,11.2,,1008,,17,43,269
2024/6/14,38,27.5,25,86.5,0.2,,170.5,6.5,,1008,,17,32,170
2024/6/14,39,27,25,89,0.2,,331,1.8,,1008,,17,21,71
2024/6/14,40,27,25,89,0.1,,180.5,5.6,,1008,,10,47.5,36
2024/6/14,41,27,25,89,0,,30,9.4,,1008,,3,74,1
2024/6/14,42,27,24.55,86.5,0,,175,6.5,,1008.5,,2.5,86,0.5
2024/6/14,43,27,24.1,84,0,,320,3.6,,1009,,2,98,0
2024/6/14,44,27,24.55,86.5,0,,335,4.5,,1009,,2.5,99,0
2024/6/14,45,27,25,89,0,,350,5.4,,1009,,3,100,0
2024/6/14,46,27,24.55,86.5,0,,296,3.6,,1009,,2,100,0
2024/6/14,47,27,24.1,84,0,,242,1.8,,1009,,1,100,0
2024/6/14,48,26.5,24.55,89,0,,223.5,1.8,,1009,,1.5,100,0
2024/6/15,1,26,25,94,0,,205,1.8,,1009,,2,100,0
2024/6/15,2,26,25,94,0,,217,1.8,,1009,,2.5,100,0
2024/6/15,3,26,25,94,0,,229,1.8,,1009,,3,100,0
2024/6/15,4,26.5,25,91.5,2.15,,240,2.7,,1009,,6,100,0
2024/6/15,5,27,25,89,4.3,,251,3.6,,1009,,9,100,0
2024/6/15,6,27,25,89,2.35,,219,2.7,,1008.5,,13,100,0
2024/6/15,7,27,25,89,0.4,,187,1.8,,1008,,17,100,0
2024/6/15,8,26.5,25,91.5,0.2,,184.5,1.8,,1008,,9.5,95.5,0
2024/6/15,9,26,25,94,0,,182,1.8,,1008,,2,91,0
2024/6/15,10,26,25,94,0,,195.5,1.8,,1008,,2,56,0
2024/6/15,11,26,25,94,0,,209,1.8,,1008,,2,21,0
2024/6/15,12,26,25,94,0,,104.5,0.9,,1008,,3.5,40,0
2024/6/15,13,26,25,94,0,,0,0,,1008,,5,59,0
2024/6/15,14,26,25,94,0,,121.5,0.9,,1008.5,,4,76,0
2024/6/15,15,26,25,94,0,,243,1.8,,1009,,3,93,0
2024/6/15,16,26.5,25.45,94,0,,244,1.8,,1009,,4,80,25
2024/6/15,17,27,25.9,94,0,,245,1.8,,1009,,5,67,50
2024/6/15,18,27.5,25.45,89,0,,232.5,5.6,,1009,,4,81.5,140
2024/6/15,19,28,25,84,0,,220,9.4,,1009,,3,96,230
2024/6/15,20,28,24.5,81.5,0,,205,7.4,,1009.5,,3,97.5,316.5
2024/6/15,21,28,24,79,0,,190,5.4,,1010,,3,99,403
2024/6/15,22,29,24.55,77,0.65,,198,4.5,,1009.5,,6,98.5,482.5
2024/6/15,23,30,25.1,75,1.3,,206,3.6,,1009,,9,98,562
2024/6/15,24,30.5,25.55,75,0.85,,223,5.6,,1008.5,,8.5,97,632
2024/6/15,25,31,26,75,0.4,,240,7.6,,1008,,8,96,702
2024/6/15,26,31,25.45,72.5,0.2,,255,7.6,,1007.5,,5.5,98,706
2024/6/15,27,31,24.9,70,0,,270,7.6,,1007,,3,100,710
2024/6/15,28,31.5,25,68.5,0,,260,7.6,,1007,,3,100,707
2024/6/15,29,32,25.1,67,0,,250,7.6,,1007,,3,100,704
2024/6/15,30,31.5,25,68.5,0.35,,250,7.6,,1006.5,,5.5,100,596
2024/6/15,31,31,24.9,70,0.7,,250,7.6,,1006,,8,100,488
2024/6/15,32,31,24.9,70,0.65,,240,7.6,,1006,,8,100,419.5
2024/6/15,33,31,24.9,70,0.6,,230,7.6,,1006,,8,100,351
2024/6/15,34,31,24.9,70,0.3,,235,6.5,,1006,,5.5,100,279
2024/6/15,35,31,24.9,70,0,,240,5.4,,1006,,3,100,207
2024/6/15,36,30.5,25,72.5,0.05,,245,6.5,,1006,,5,100,186
2024/6/15,37,30,25.1,75,0.1,,250,7.6,,1006,,7,100,165
2024/6/15,38,30,25.1,75,0.05,,245,6.5,,1006,,5,100,112
2024/6/15,39,30,25.1,75,0,,240,5.4,,1006,,3,100,59
2024/6/15,40,29.5,25.05,77,0,,150,4.5,,1006.5,,3,100,30
2024/6/15,41,29,25,79,0,,60,3.6,,1007,,3,100,1
2024/6/15,42,29,25,79,0,,138.5,3.6,,1007.5,,3,100,0.5
2024/6/15,43,29,25,79,0,,217,3.6,,1008,,3,100,0
2024/6/15,44,28.5,25,81.5,0.3,,204,3.6,,1008.5,,5.5,100,0
2024/6/15,45,28,25,84,0.6,,191,3.6,,1009,,8,100,0
2024/6/15,46,28,25,84,0.3,,183.5,2.7,,1009,,5.5,100,0
2024/6/15,47,28,25,84,0,,176,1.8,,1009,,3,100,0
2024/6/15,48,28,25,84,0,,213,1.8,,1009,,3,100,0
2024/6/16,1,28,25,84,0,,250,1.8,,1009,,3,100,0
2024/6/16,2,28,25,84,0,,208,1.8,,1009,,3,100,0
2024/6/16,3,28,25,84,0,,166,1.8,,1009,,3,100,0
2024/6/16,4,28,25,84,0,,128,4.7,,1009,,3,100,0
2024/6/16,5,28,25,84,0,,90,7.6,,1009,,3,100,0
2024/6/16,6,26.5,25,92,0,,80,6.5,,1009,,3,100,0
2024/6/16,7,25,25,100,0,,70,5.4,,1009,,3,100,0
2024/6/16,8,24.5,24,97,0,,123.5,4.5,,1009,,3,100,0
2024/6/16,9,24,23,94,0,,177,3.6,,1009,,3,100,0
2024/6/16,10,24,23,94,0,,203.5,4.5,,1008.5,,3,100,0
2024/6/16,11,24,23,94,0,,230,5.4,,1008,,3,100,0
2024/6/16,12,24,23.5,97,0,,138,4.5,,1008.5,,3,100,0
2024/6/16,13,24,24,100,0,,46,3.6,,1009,,3,100,0
2024/6/16,14,24.5,24,97,0,,38,4.5,,1009,,3,100,0
2024/6/16,15,25,24,94,0,,30,5.4,,1009,,3,100,0
2024/6/16,16,25,23.55,91.5,0,,83,4.5,,1009.5,,3,100,19
2024/6/16,17,25,23.1,89,0,,136,3.6,,1010,,3,100,38
2024/6/16,18,25.5,23.1,86.5,0.75,,157,2.7,,1010.5,,6,100,89.5
2024/6/16,19,26,23.1,84,1.5,,178,1.8,,1011,,9,100,141
2024/6/16,20,26.5,23.6,84,2,,158,1.8,,1011,,9,100,255
2024/6/16,21,27,24.1,84,2.5,,138,1.8,,1011,,9,100,369
2024/6/16,22,28,24,79,1.25,,129,3.6,,1010.5,,6,100,487.5
2024/6/16,23,29,23.9,74,0,,120,5.4,,1010,,3,100,606
2024/6/16,24,30,23.9,70,0.05,,155,6.5,,1010,,10,100,663
2024/6/16,25,31,23.9,66,0.1,,190,7.6,,1010,,17,100,720
2024/6/16,26,31.5,24.5,66.5,0.3,,195,9.4,,1009.5,,12.5,100,727
2024/6/16,27,32,25.1,67,0.5,,200,11.2,,1009,,8,100,734
2024/6/16,28,31.5,24.5,66.5,0.4,,185,10.3,,1008.5,,8,100,727
2024/6/16,29,31,23.9,66,0.3,,170,9.4,,1008,,8,100,720
2024/6/16,30,31.5,24,64.5,0.45,,190,10.3,,1007.5,,8,71.5,706.5
2024/6/16,31,32,24.1,63,0.6,,210,11.2,,1007,,8,43,693
2024/6/16,32,31.5,24,64.5,0.3,,195,13,,1007,,5.5,33.5,651
2024/6/16,33,31,23.9,66,0,,180,14.8,,1007,,3,24,609
2024/6/16,34,31.5,24.5,66.5,0,,195,13,,1006.5,,2.5,35.5,532
2024/6/16,35,32,25.1,67,0,,210,11.2,,1006,,2,47,455
2024/6/16,36,31.5,24.5,66.5,0,,220,10.3,,1006.5,,2,52.5,356
2024/6/16,37,31,23.9,66,0,,230,9.4,,1007,,2,58,257
2024/6/16,38,30.5,23.9,68,0,,230,8.5,,1007,,2.5,40,163
2024/6/16,39,30,23.9,70,0,,230,7.6,,1007,,3,22,69
2024/6/16,40,29.5,24.45,74.5,0,,230,6.5,,1007.5,,3,23,35
2024/6/16,41,29,25,79,0,,230,5.4,,1008,,3,24,1
2024/6/16,42,29,25,79,0,,222.5,4.5,,1008.5,,3,22,0.5
2024/6/16,43,29,25,79,0,,215,3.6,,1009,,3,20,0
2024/6/16,44,29,25,79,0,,236,2.7,,1009.5,,3,31,0
2024/6/16,45,29,25,79,0,,257,1.8,,1010,,3,42,0
2024/6/16,46,28.5,25.5,84,0,,263.5,2.7,,1010,,3,47.5,0
2024/6/16,47,28,26,89,0,,270,3.6,,1010,,3,53,0
2024/6/16,48,28,25.5,86.5,0,,271.5,2.7,,1010,,3,40,0
2024/6/17,1,28,25,84,0,,273,1.8,,1010,,3,27,0
2024/6/17,2,27.5,25.45,89,0,,280,1.8,,1010,,2.5,24,0
2024/6/17,3,27,25.9,94,0,,287,1.8,,1010,,2,21,0
2024/6/17,4,27,25.9,94,0,,268.5,3.6,,1009.5,,2.5,51.5,0
2024/6/17,5,27,25.9,94,0,,250,5.4,,1009,,3,82,0
2024/6/17,6,27,25.9,94,0,,251,4.5,,1009,,3,86.5,0
2024/6/17,7,27,25.9,94,0,,252,3.6,,1009,,3,91,0
2024/6/17,8,27,25.45,91.5,0.55,,250.5,3.6,,1009,,10.5,94.5,0
2024/6/17,9,27,25,89,1.1,,249,3.6,,1009,,18,98,0
2024/6/17,10,27,24.55,86.5,1,,247,3.6,,1009,,13,99,0
2024/6/17,11,27,24.1,84,0.9,,245,3.6,,1009,,8,100,0
2024/6/17,12,26,24.05,89,0.45,,250,3.6,,1009,,5.5,99.5,0
2024/6/17,13,25,24,94,0,,255,3.6,,1009,,3,99,0
2024/6/17,14,25.5,24,91.5,0.1,,256.5,3.6,,1009.5,,5,90,0
2024/6/17,15,26,24,89,0.2,,258,3.6,,1010,,7,81,0
